web-scraper-order,web-scraper-start-url,details,prix,address,image_lien,image_lien-href
"1708634135-4465","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","85 000 000 FCFA
                        OPPORTUNITÉ À SAISIR : TERRAIN ANGLE DOUBLE FAÇADE
                        Mamelles
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4466","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","13 000 000 FCFA
                        Terrains à vendre à DIAMNIADIO sortie 11 de l'autoroute à péage
                        Diamniadio
                      

                      
                        
                          
						  


 
    771645601
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4467","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","25 000 000 FCFA
                        Terrain 500 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4468","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","1 000 000 FCFA
                        Terrains 225m2 Diass Soune wolof 
                        Mbour
                      

                      
                        
                          
						  


 
    705419060
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4469","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","1 500 000 FCFA
                        Terrains 150m2 Bambilor après Comico
                        Rufisque
                      

                      
                        
                          
						  


 
    705419060
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4470","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","560 080 000 FCFA
                        TERRAIN D ENVIRON 1 HA A VENDRE AUX ALMADIES 2
                        Rufisque
                      

                      
                        
                          
						  


 
    777115622
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4471","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","65 000 000 FCFA
                        TERRAIN 200M2 SITUE A L ANGLE
                        Diamalaye
                      

                      
                        
                          
						  


 
    777115622
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4472","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","7 000 000 FCFA
                        Terrain 225 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4473","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","1 500 000 FCFA
                        TERRAIN A VENDRE A DIASS
                        Thiès
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4474","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","7 000 000 FCFA
                        Terrain 225 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4475","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","6 000 000 FCFA
                        Terrain 300 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4476","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","2 500 000 FCFA
                        Terrain de 180m2 à vendre à Yenne
                        Diamniadio
                      

                      
                        
                          
						  


 
    764892740
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4477","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","4 500 000 FCFA
                        Terrain bail de 150m2
                        Diamniadio
                      

                      
                        
                          
						  


 
    764892740
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4478","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","3 500 000 FCFA
                        Terrain de 150m2 à vendre à diamniadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    764892740
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4479","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","14 000 000 FCFA
                        Vente de terrain nu à Diamniadio 
                        Diamniadio
                      

                      
                        
                          
						  


 
    778979829
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4480","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","900 000 FCFA
                        Terrains à vendre Avec la SIMIPI
                        VDN
                      

                      
                        
                          
						  


 
    776324685
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4481","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","3 000 000 FCFA
                        VENTE DE TERRAIN
                        Thiès
                      

                      
                        
                          
						  


 
    766899432
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4482","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","2 000 000 FCFA
                        Terrains 225 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4483","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","16 000 000 FCFA
                        Terrain 600 mètres carrés à Nguérigne 
                        Ngaparou
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4484","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","154 000 000 FCFA
                        Terrain 5500 m2 à Pout
                        Rufisque
                      

                      
                        
                          
						  


 
    782718278
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4485","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","2 000 000 FCFA
                        TERRAIN A VENDRE 
                        Thiès
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4486","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","105 000 000 FCFA
                        Terrain 3000 mètres carrés à Nguérigne 
                        Ngaparou
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4487","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","270 000 000 FCFA
                        Terrain 6000 mètres carrés à Nguérigne 
                        Ngaparou
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4488","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","105 000 000 FCFA
                        Terrain 3000 mètres carrés à Nguérigne 
                        Ngaparou
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4489","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","48 000 000 FCFA
                        terrain de 600 mètres carrés
                        Saly
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4490","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","12 000 000 FCFA
                        Terrain 300 mètres carrés à Mbour Gandigal 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4491","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","13 000 000 FCFA
                        Terrains à vendre au pole urbain de Diamniadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    777867817
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4492","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","48 000 000 FCFA
                        Terrain 600 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4493","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","13 000 000 FCFA
                        Terrain bail Diamniadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    771438860
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4494","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","3 000 000 FCFA
                        Terrains 225m2 à KM50 
                        Sébikotane
                      

                      
                        
                          
						  


 
    770978369
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4495","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","25 000 000 FCFA
                        Terrain Ndayane 400m2
                        Somone
                      

                      
                        
                          
						  


 
    784764646
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4496","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","2 000 000 FCFA
                        TERRAIN A VENDRE A KHININE 
                        Thiès
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
